Posting Date ,Document No ,Order No ,Item No ,Operation No ,Operation Description ,Order Line No,Type,Machine No,Current C/T,Output Quantity,Rejection Qty,Rejection Reson,Re Work Qty ,Re Work Reason,Work Shift Code,Start Time,End Time,Plan time,Actual Run Time,Loss Time,Remarks,Operator Name,Loss time should be,OEE,Reason Code,Reason Time hm ,Loss Time Remark
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,130,IR BORE(R),10000,Machine Centre,B-1,10,2,0,,0,,A,06:00:00,14:30:00,08:00:00,03:00:00,05:00:00,,GD-RAJESH LODHA-12503,7.994444444,0.069444444,,,
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,130,IR BORE(R),10000,Machine Centre,B-1,10,0,0,,0,,A,,,,,,,GD-RAJESH LODHA-12503,,,No Operator,05:00:00,
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,150,IR BORE(F),10000,Machine Centre,B-1,10,0,0,,0,,C,23:00:00,06:00:00,06:30:00,,06:30:00,,NO-OPERATOR,0,0,,,
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,150,IR BORE(F),10000,Machine Centre,B-1,10,0,0,,0,,C,,,,,,,NO-OPERATOR,,,NO PLAN,06:30:00,
15-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,120,IR OD(F),10000,Machine Centre,CL-1,10,38,0,,0,,B,19:30:00,21:15:00,01:45:00,00:-5:00,01:50:00,,GD-DILAWAR ALI-12307,1.644444444,6.031746032,,,
15-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,120,IR OD(F),10000,Machine Centre,CL-1,10,0,0,,0,,B,,,,,,,GD-DILAWAR ALI-12307,,,Power Cut,00:10:00,
15-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,120,IR OD(F),10000,Machine Centre,CL-1,10,0,0,,0,,B,,,,,,,GD-DILAWAR ALI-12307,,,Setting,01:40:00,NEW SETTING
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,14,0,,0,,A,12:15:00,13:00:00,00:45:00,00:45:00,,,GD-RANJEET -12447,0.711111111,5.185185185,,,
07-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,124,0,,0,,A,06:00:00,14:30:00,08:00:00,06:00:00,02:00:00,,GD-MANOJ KUMAR (SF)-11922,7.655555556,4.305555556,,,
07-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,0,0,,0,,A,,,,,,,GD-MANOJ KUMAR (SF)-11922,,,Under Maintenance,02:00:00,COOLENT PROBLEM
23-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,0,0,,10,,A,06:15:00,07:00:00,00:45:00,00:45:00,,,GD-KAVINDER -10941,0,0,,,
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,28,0,,0,,B,15:30:00,17:00:00,01:30:00,01:30:00,,,GD-RANJEET -12447,1.422222222,5.185185185,,,
06-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,0,0,,0,,B,,,,,,,GD-RANJEET -12447,,,Under Maintenance,02:30:00,MAGNET PROBLEM
07-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,14,0,,0,,B,15:15:00,15:50:00,00:35:00,00:35:00,,,GD-RANJEET -12447,0.544444444,6.666666667,,,
24-01-2025,RELP0001313,RELP0001313,SFGD4R3040IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,0,0,,15,,C,05:00:00,06:00:00,01:00:00,01:00:00,,,GD-MANOJ KUMAR (SF)-11922,0,0,,,
01-01-2025,RELP0001837,RELP0001837,SFGD24048IRM,110,IR FACE(F),10000,Machine Centre,SF-2,10,0,0,,18,,A,11:00:00,12:30:00,01:30:00,01:30:00,,,GD-MANOJ KUMAR (SF)-11922,0,0,,,
22-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,70,OR OD(F),10000,Machine Centre,CL-1,10,90,0,,0,,A,07:30:00,13:55:00,05:55:00,04:25:00,01:30:00,,GD-SURESH -12078,5.666666667,4.225352113,,,
22-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,70,OR OD(F),10000,Machine Centre,CL-1,10,0,0,,0,,A,,,,,,,GD-SURESH -12078,,,Setting,01:00:00,
22-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,70,OR OD(F),10000,Machine Centre,CL-1,10,0,0,,0,,A,,,,,,,GD-SURESH -12078,,,Tool/bit Change,00:30:00,WHEEL CHANGE
27-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,70,OR OD(F),10000,Machine Centre,CL-1,10,120,0,,0,,A,08:15:00,01:35:00,16:50:00,14:10:00,02:40:00,,GD-CHHOTE LAL-11610,16.5,1.98019802,,,
27-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,70,OR OD(F),10000,Machine Centre,CL-1,10,0,0,,0,,A,,,,,,,GD-CHHOTE LAL-11610,,,Power Cut,00:40:00,
27-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,70,OR OD(F),10000,Machine Centre,CL-1,10,0,0,,0,,A,,,,,,,GD-CHHOTE LAL-11610,,,Setting,02:00:00,NEW SETTING
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,10,OR FACE(F),10000,Machine Centre,HON-4,10,10,0,,0,,A,06:00:00,14:30:00,08:00:00,08:00:00,,,GD-GAURAV-13199,7.972222222,0.347222222,,,
22-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,10,OR FACE(F),10000,Machine Centre,HON-4,10,15,0,,0,,B,21:00:00,23:00:00,02:00:00,02:00:00,,,GD-GAURAV-13199,1.958333333,2.083333333,,,
22-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,10,OR FACE(F),10000,Machine Centre,HON-4,10,112,0,,0,,C,23:00:00,06:00:00,06:30:00,06:30:00,,,GD-ABDUL RAZAK-60036,6.188888889,4.786324786,,,
24-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,10,OR FACE(F),10000,Machine Centre,HON-4,10,62,0,,0,,C,23:00:00,04:00:00,04:30:00,04:30:00,,,GD-JITENDER-70076,4.327777778,3.827160494,,,
21-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,360,68,0,,9,,A,06:00:00,14:30:00,08:00:00,07:20:00,00:40:00,,GD-SAGAR-12990,1.2,85,,,
21-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,360,0,0,,0,,A,,,,,,,GD-SAGAR-12990,,,Re Setting,00:20:00,TAPER PROBLEM 
21-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,360,0,0,,0,,A,,,,,,,GD-SAGAR-12990,,,NO PLAN,00:20:00,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,30,OR TRK(R),10000,Machine Centre,PL-1,350,5,0,,0,,A,06:00:00,06:29:00,00:29:00,00:29:00,,,GD-SAGAR-12990,-0.002777778,100.5747126,,,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,350,40,0,,0,,A,06:29:00,14:30:00,07:31:00,05:51:00,01:40:00,,GD-SAGAR-12990,3.627777778,51.73688101,,,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,350,0,0,,0,,A,,,,,,,GD-SAGAR-12990,,,Re Setting,01:00:00,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,350,0,0,,0,,A,,,,,,,GD-SAGAR-12990,,,Tool/bit Change,00:40:00,WHEEL CHANGE
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,30,OR TRK(R),10000,Machine Centre,PL-1,380,5,0,,0,,B,14:30:00,15:00:00,00:30:00,00:30:00,,,GD-MITHUN-12832,-0.027777778,105.5555556,,,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,380,58,0,,5,,B,15:00:00,23:00:00,07:30:00,06:50:00,00:40:00,,GD-MITHUN-12832,1.377777778,81.62962963,,,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,380,0,0,,0,,B,,,,,,,GD-MITHUN-12832,,,Power Cut,00:10:00,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,380,0,0,,0,,B,,,,,,,GD-MITHUN-12832,,,Re Setting,00:30:00,DOWN SHOE SET
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,40,OR TRK(F),10000,Machine Centre,PL-1,380,50,0,,10,,C,23:00:00,06:00:00,06:30:00,06:30:00,,,GD-SAURABH KUMAR-11327,1.222222222,81.1965812,,,
23-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,10,OR FACE(F),10000,Machine Centre,SF-2,10,0,0,,10,,A,07:30:00,08:30:00,01:00:00,01:00:00,,,GD-KAVINDER -10941,0,0,,,
28-01-2025,RELP0001844,RELP0001844,SFGD24036ORM,10,OR FACE(F),10000,Machine Centre,SF-2,10,0,0,,15,,B,17:00:00,18:00:00,01:00:00,01:00:00,,,GD-MANOJ KUMAR (SF)-11922,0,0,,,
19-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-1,300,45,0,,0,,A,06:00:00,14:30:00,08:00:00,07:00:00,01:00:00,,GD-AJAY PANDAY-12416,4.25,46.875,,,
19-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-1,300,0,0,,0,,A,,,,,,,GD-AJAY PANDAY-12416,,,NO PLAN,01:00:00,
18-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-1,300,66,0,,0,,B,14:30:00,23:00:00,08:00:00,05:20:00,02:40:00,,GD-ADARSH-13137,2.5,68.75,,,
18-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-1,300,0,0,,0,,B,,,,,,,GD-ADARSH-13137,,,No Operator,02:00:00,
18-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-1,300,0,0,,0,,B,,,,,,,GD-ADARSH-13137,,,Power Cut,00:40:00,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,130,IR BORE(R),10000,Machine Centre,B-6,250,14,0,,0,,A,06:00:00,06:58:00,00:58:00,00:58:00,,,GD-KAVINDER -10941,-0.005555556,100.5747126,,,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,13,2,,0,,A,06:58:00,14:30:00,07:02:00,02:12:00,04:50:00,,GD-KAVINDER -10941,6.130555556,12.835703,,,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,A,,,,,,,GD-KAVINDER -10941,,,No Operator,01:00:00,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,A,,,,,,,GD-KAVINDER -10941,,,Power Cut,00:20:00,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,A,,,,,,,GD-KAVINDER -10941,,,Others,00:30:00,FINISHING PROBLEM 
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,A,,,,,,,GD-KAVINDER -10941,,,Setting,03:00:00,NEW SETTING OK
12-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,92,0,,0,,A,06:00:00,14:30:00,08:00:00,06:30:00,01:30:00,,GD-RAMESH CHAND (BORE)-12417,1.611111111,79.86111111,,,
12-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,A,,,,,,,GD-RAMESH CHAND (BORE)-12417,,,Power Cut,01:00:00,
12-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,A,,,,,,,GD-RAMESH CHAND (BORE)-12417,,,Others,00:30:00,FINISHING PROBLEM
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,130,IR BORE(R),10000,Machine Centre,B-6,230,12,0,,0,,A,06:00:00,06:46:00,00:46:00,00:46:00,,,GD-AJAY PANDAY-12416,0,100,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,230,73,0,,1,,A,06:46:00,11:20:00,04:34:00,04:34:00,,,GD-AJAY PANDAY-12416,-0.097222222,102.1289538,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-6,230,4,0,,0,,A,11:20:00,11:35:00,00:15:00,00:15:00,,,GD-AJAY PANDAY-12416,-0.005555556,102.2222222,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,9,0,,0,,A,11:35:00,14:30:00,02:55:00,00:45:00,02:10:00,,GD-AJAY PANDAY-12416,2.341666667,19.71428571,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,0,0,,0,,A,,,,,,,GD-AJAY PANDAY-12416,,,Power Cut,00:30:00,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,0,0,,0,,A,,,,,,,GD-AJAY PANDAY-12416,,,Tool/bit Change,01:10:00,WHEEL CHANGE
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,0,0,,0,,A,,,,,,,GD-AJAY PANDAY-12416,,,Under Maintenance,00:30:00,K BORE SETTING
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,105,0,,0,,B,14:30:00,23:00:00,08:00:00,06:30:00,01:30:00,,GD-NAVEEN-11789,0.708333333,91.14583333,,,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,B,,,,,,,GD-NAVEEN-11789,,,Power Cut,01:00:00,
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,250,0,0,,0,,B,,,,,,,GD-NAVEEN-11789,,,Others,00:30:00,COMPRATOR SET
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,B-6,230,11,0,,0,,B,14:30:00,15:12:00,00:42:00,00:42:00,,,GD-AJAY PANDAY-12416,-0.002777778,100.3968254,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,85,0,,0,,B,15:12:00,23:00:00,07:18:00,05:48:00,01:30:00,,GD-AJAY PANDAY-12416,1.869444444,74.39117199,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,0,0,,0,,B,,,,,,,GD-AJAY PANDAY-12416,,,Re Setting,00:30:00,IPG PROBLEM
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,0,0,,0,,B,,,,,,,GD-AJAY PANDAY-12416,,,Power Cut,00:30:00,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,0,0,,0,,B,,,,,,,GD-AJAY PANDAY-12416,,,Tool/bit Change,00:30:00,ANGLE PROBLEM
11-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,150,IR BORE(F),10000,Machine Centre,B-6,230,104,0,,0,,C,23:00:00,06:00:00,06:30:00,06:30:00,,,GD-NAVEEN-11789,-0.144444444,102.2222222,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,B-6,230,104,0,,0,,C,23:00:00,06:00:00,06:30:00,06:30:00,,,GD-JITENDER YADAV (TRK)-11823,-0.144444444,102.2222222,,,
28-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,190,IR HON,10000,Machine Centre,HON-1,10,25,0,,0,,A,13:10:00,14:30:00,01:20:00,01:20:00,,,GD-RANJEET -12447,1.263888889,5.208333333,,,
28-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,190,IR HON,10000,Machine Centre,HON-1,10,0,0,,24,,B,14:30:00,15:20:00,00:50:00,00:50:00,,,GD-JITENDER-70076,0,0,,,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,107,0,,0,,A,06:00:00,14:25:00,07:55:00,07:15:00,00:40:00,,GD-YOGESH SHARMA-13142,7.619444444,3.754385965,,,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,A,,,,,,,GD-YOGESH SHARMA-13142,,,Power Cut,00:20:00,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,A,,,,,,,GD-YOGESH SHARMA-13142,,,Tool/bit Change,00:20:00,STONE CHANGE
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,107,0,,0,,A,06:00:00,14:30:00,08:00:00,07:20:00,00:40:00,,GD-YOGESH SHARMA-13142,7.702777778,3.715277778,,,
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,A,,,,,,,GD-YOGESH SHARMA-13142,,,Tool/bit Change,00:15:00,STONE CHANGE
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,A,,,,,,,GD-YOGESH SHARMA-13142,,,Power Cut,00:25:00,
17-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,87,0,,0,,A,06:00:00,14:30:00,08:00:00,07:25:00,00:35:00,,GD-YOGESH SHARMA-13142,7.758333333,3.020833333,,,
17-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,A,,,,,,,GD-YOGESH SHARMA-13142,,,Tool/bit Change,00:15:00,STONE CHANGE
17-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,A,,,,,,,GD-YOGESH SHARMA-13142,,,Power Cut,00:20:00,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,80,0,,0,,B,15:45:00,23:00:00,06:45:00,03:45:00,03:00:00,,GD-RANJEET -12447,6.527777778,3.29218107,,,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,B,,,,,,,GD-RANJEET -12447,,,No Operator,03:00:00,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,40,0,,0,,B,14:30:00,18:00:00,03:30:00,02:45:00,00:45:00,,GD-YOGESH SHARMA-13142,3.388888889,3.174603175,,,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,B,,,,,,,GD-YOGESH SHARMA-13142,,,Power Cut,00:10:00,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,0,0,,0,,B,,,,,,,GD-YOGESH SHARMA-13142,,,Under Maintenance,00:35:00,COOLENT PROBLEM
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,HON-2,10,71,0,,0,,B,14:30:00,19:40:00,04:40:00,04:40:00,,,GD-RANJEET -12447,4.469444444,4.226190476,,,
17-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,190,IR HON,10000,Machine Centre,HON-2,10,41,0,,12,,B,14:30:00,17:30:00,03:00:00,02:00:00,01:00:00,,GD-RANJEET -12447,2.886111111,3.796296296,,,
17-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,190,IR HON,10000,Machine Centre,HON-2,10,0,0,,0,,B,,,,,,,GD-RANJEET -12447,,,Setting,01:00:00,NEW SETTING
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,110,IR FACE(F),10000,Machine Centre,SF-2,10,0,0,,21,,B,15:30:00,16:15:00,00:45:00,00:45:00,,,GD-RANJEET -12447,0,0,,,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,36,0,,0,,A,06:00:00,14:30:00,08:00:00,02:00:00,06:00:00,,GD-BRIJPAL-12451,5.7,28.75,,,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,0,0,,0,,A,,,,,,,GD-BRIJPAL-12451,,,No Operator,01:00:00,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,0,0,,0,,A,,,,,,,GD-BRIJPAL-12451,,,Power Cut,00:30:00,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,0,0,,0,,A,,,,,,,GD-BRIJPAL-12451,,,No Size,00:30:00,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,0,0,,0,,A,,,,,,,GD-BRIJPAL-12451,,,Setting,04:00:00,MASTER MATCHING
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,118,0,,0,,A,06:00:00,14:30:00,08:00:00,07:40:00,00:20:00,,GD-MOHIT -11562,0.461111111,94.23611111,,,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,0,0,,0,,A,,,,,,,GD-MOHIT -11562,,,Power Cut,00:20:00,
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,107,0,,0,,A,06:00:00,14:30:00,08:00:00,07:05:00,00:55:00,,GD-MOHIT -11562,1.461111111,81.73611111,,,
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,A,,,,,,,GD-MOHIT -11562,,,Power Cut,00:45:00,
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,A,,,,,,,GD-MOHIT -11562,,,Under Maintenance,00:10:00,WORK HEAD PROBLEM 
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,113,0,,0,,B,14:30:00,23:00:00,08:00:00,07:40:00,00:20:00,,GD-AJAY PANDAY-12416,0.780555556,90.24305556,,,
14-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,230,0,0,,0,,B,,,,,,,GD-AJAY PANDAY-12416,,,Power Cut,00:20:00,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,100,0,,0,,B,14:30:00,23:00:00,08:00:00,06:25:00,01:35:00,,GD-HIMANSHU-13223,1.888888889,76.38888889,,,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,B,,,,,,,GD-HIMANSHU-13223,,,No Operator,00:50:00,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,B,,,,,,,GD-HIMANSHU-13223,,,Power Cut,00:10:00,
15-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,B,,,,,,,GD-HIMANSHU-13223,,,Under Maintenance,00:35:00,AIR PROBLEM 
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,120,1,,0,,B,14:30:00,23:00:00,08:00:00,07:30:00,00:30:00,,GD-HIMANSHU-13223,0.666666667,91.66666667,,,
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,B,,,,,,,GD-HIMANSHU-13223,,,Others,00:30:00,PEE WORK
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,170,IR TRK(R),10000,Machine Centre,TR-2,300,5,0,,0,,C,02:00:00,02:35:00,00:35:00,00:35:00,,,GD-MANOJ DAHIYA (TRK)-12333,4.166666667,9.090909091,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,300,1,0,,0,,C,02:35:00,06:00:00,03:25:00,00:25:00,03:00:00,,GD-MANOJ DAHIYA (TRK)-12333,3.333333333,2.43902439,,,
13-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,300,0,0,,0,,C,,,,,,,GD-MANOJ DAHIYA (TRK)-12333,,,Setting,03:00:00,MASTER MATCHING
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,45,0,,0,,C,23:00:00,03:00:00,04:00:00,03:40:00,00:20:00,,GD-LAKKI-12319,1.25,68.75,,,
16-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,180,IR TRK(F),10000,Machine Centre,TR-2,220,0,0,,0,,C,,,,,,,GD-LAKKI-12319,,,NO PLAN,00:20:00,
23-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,140,IR KBORE(R),10000,Machine Centre,TR-4,10,22,0,,0,,A,06:00:00,08:00:00,02:00:00,02:00:00,,,GD-RAJU YADAV-12050,1.938888889,3.055555556,,,
23-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,TR-4,10,28,0,,0,,A,08:00:00,14:30:00,06:00:00,05:15:00,00:45:00,,GD-RAJU YADAV-12050,5.922222222,1.296296296,,,
23-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,160,IR KBORE(F),10000,Machine Centre,TR-4,10,0,0,,0,,A,,,,,,,GD-RAJU YADAV-12050,,,Re Setting,00:45:00,COMPRATOR SETTING
22-01-2025,RELP0001877,RELP0001877,SFGD22317IRS,130,IR BORE(R),10000,Machine Centre,TR-4,10,11,0,,0,,B,14:30:00,23:00:00,08:00:00,01:30:00,06:30:00,,GD-RAJU YADAV-12050,7.969444444,0.381944444,,,
